URL,关闭时间,创建时间,创建者,序号,更新时间,标签,标签数,标题,正文长度,正文预览,状态,类型,编号,获取时间,评论数,页码
https://github.com/microsoft/vscode/pull/267680,,2025-09-21T16:42:55Z,Prhmma,536,2026-01-20T10:13:44Z,,0,Fix NODE_OPTIONS environment variable inheritance on Windows,1584,"## Summary
Fixes NODE_OPTIONS environment variable inheritance in VS Code integrated terminal on Wi...",open,Issue,267680,2026-02-04T11:35:13.587719,0,6
https://github.com/microsoft/vscode/pull/267663,,2025-09-21T14:30:55Z,xiaoxiangmoe,537,2026-01-20T10:13:44Z,,0,Fix build script for build VSCode in Nix,872,"<!-- Thank you for submitting a Pull Request. Please:
* Read our Pull Request guidelines:
  https:...",open,Issue,267663,2026-02-04T11:35:13.587724,0,6
https://github.com/microsoft/vscode/pull/267549,,2025-09-19T23:44:19Z,Copilot,538,2026-01-20T10:13:44Z,,0,"Add dropdown with chevron to chat session ""New Editor"" buttons",2571,This PR enhances the chat session view title bar buttons to use a dropdown with primary action patte...,open,Issue,267549,2026-02-04T11:35:13.587729,0,6
https://github.com/microsoft/vscode/pull/267513,,2025-09-19T18:01:14Z,Copilot,539,2026-01-20T10:13:44Z,,0,Add double-click to create new chat session in Chat Sessions view,2121,Implements the feature requested in #264515 to allow users to create a new chat session by double-cl...,open,Issue,267513,2026-02-04T11:35:13.587734,0,6
https://github.com/microsoft/vscode/pull/267447,,2025-09-19T05:43:15Z,essjay05,540,2026-01-20T10:13:44Z,,0,fix: updates quickInputBox aria role to combobox,1626,Changes quickInputBox aria role from textbox to combobox. Combobox is more appropriate since it foll...,open,Issue,267447,2026-02-04T11:35:13.587739,0,6
https://github.com/microsoft/vscode/pull/267323,,2025-09-18T06:50:59Z,harbin1053020115,541,2026-01-20T10:13:44Z,,0,fix: fix notebook overlay layout problem,359,"<!-- Thank you for submitting a Pull Request. Please:
* Read our Pull Request guidelines:
  https:...",open,Issue,267323,2026-02-04T11:35:13.587744,0,6
https://github.com/microsoft/vscode/pull/267291,,2025-09-17T23:08:53Z,Copilot,542,2026-01-20T10:13:44Z,,0,Fix timeout in German language pack smoke test with improved retry logic,2040,The German localization smoke test was failing with a timeout error when waiting for the uninstall b...,open,Issue,267291,2026-02-04T11:35:13.587749,0,6
https://github.com/microsoft/vscode/pull/267162,,2025-09-17T06:37:40Z,Copilot,543,2026-01-29T20:08:11Z,,0,Replace chat history header and icon with accessible link in empty state,2479,"This PR replaces the ""History"" title and icon button in the chat empty state with a new ""Chat histor...",open,Issue,267162,2026-02-04T11:35:13.587754,0,6
https://github.com/microsoft/vscode/pull/266719,,2025-09-15T14:17:57Z,cyenite,544,2026-01-20T10:13:44Z,"under-discussion, keep",2,Add notification positioning setting,2204,"## Summary

Adds a new `workbench.notifications.position` setting that allows users to position no...",open,Issue,266719,2026-02-04T11:35:13.587761,0,6
https://github.com/microsoft/vscode/pull/266537,,2025-09-13T15:44:06Z,radobot,545,2026-01-30T08:44:30Z,changes-requested,1,Fix and update the definition of fullwidth characters,378,"This fixes and updates the list of wide and fullwidth Unicode characters. Previously, some wide char...",open,Issue,266537,2026-02-04T11:35:13.587766,0,6
https://github.com/microsoft/vscode/pull/266219,,2025-09-11T16:10:46Z,benibenj,546,2026-01-20T10:13:44Z,,0,Show and hide viewcontainer based on visibility toggle,417,```Copilot Generated Description:``` Implement functionality to show and hide the viewcontainer when...,open,Issue,266219,2026-02-04T11:35:13.587772,0,6
https://github.com/microsoft/vscode/pull/266174,,2025-09-11T10:27:36Z,Copilot,547,2026-01-20T10:13:44Z,,0,Fix MCP view disposal leaks during rapid AI state toggling,2732,"The MCP servers view was leaking `DisposableStore` instances when the view was shown/hidden rapidly,...",open,Issue,266174,2026-02-04T11:35:13.587777,0,6
https://github.com/microsoft/vscode/pull/266166,,2025-09-11T09:27:47Z,Copilot,548,2026-01-20T10:13:44Z,,0,Fix extension gear hover showing extension tooltip before action tooltip,2628,"When hovering over the gear icon (manage button) in the extensions view, the extension's main hover ...",open,Issue,266166,2026-02-04T11:35:13.587782,0,6
https://github.com/microsoft/vscode/pull/266119,,2025-09-11T00:47:09Z,ferdnyc,549,2026-01-20T10:13:44Z,,0,Linux desktop file: Add inode/directory support,835,Adding `inode/directory` to the list of supported `MimeType`s allows VSCode to be shown (with priori...,open,Issue,266119,2026-02-04T11:35:13.587787,0,6
https://github.com/microsoft/vscode/pull/265941,,2025-09-09T23:07:12Z,Copilot,550,2026-01-20T10:13:44Z,,0,Add Most Recently Used (MRU) find history option,3458,"This PR implements a new configuration option for VS Code's find history behavior, allowing users to...",open,Issue,265941,2026-02-04T11:35:13.587792,0,6
https://github.com/microsoft/vscode/pull/265729,,2025-09-08T18:50:31Z,zhichli,551,2026-01-20T10:13:44Z,triage-needed,1,Add details to `run_in_terminal` tool result,809,The current tool call log exported from chat debug view only has args and response of [`LanguageMode...,open,Issue,265729,2026-02-04T11:35:13.587798,0,6
https://github.com/microsoft/vscode/pull/265384,,2025-09-05T17:25:57Z,Copilot,552,2026-01-20T10:13:44Z,,0,Chat: Fix vertical grid alignment of tool calls by reducing paragraph margin,2139,The chat interface had inconsistent vertical spacing that prevented tool calls from aligning properl...,open,Issue,265384,2026-02-04T11:35:13.587803,0,6
https://github.com/microsoft/vscode/pull/265275,,2025-09-05T04:20:42Z,Copilot,553,2026-01-20T10:13:44Z,,0,Fix task command line escaping and quoting for better shell compatibility,3874,This PR addresses issues with task command line escaping and quoting that were causing problems for ...,open,Issue,265275,2026-02-04T11:35:13.587808,0,6
https://github.com/microsoft/vscode/pull/265098,,2025-09-04T07:39:42Z,yuyalun-allen,554,2026-01-20T10:13:44Z,keep,1,Fix stdin pipe file position issue,303,"Fix #260309 that file position become inconsistent when using stdin redirection.

Fix this by repl...",open,Issue,265098,2026-02-04T11:35:13.587814,0,6
https://github.com/microsoft/vscode/pull/264883,,2025-09-03T09:31:34Z,Copilot,555,2026-01-26T19:44:21Z,,0,Fix chat input not scrolling to top with padding when Ctrl+Home is used,3178,"When pressing Ctrl+Home in the chat input field, the cursor moves to the beginning of the buffer but...",open,Issue,264883,2026-02-04T11:35:13.587819,0,6
https://github.com/microsoft/vscode/pull/264766,,2025-09-02T21:33:01Z,Copilot,556,2026-01-20T10:13:44Z,,0,Add Multi-Diff Editor view for Search Results using existing components,3476,Implements a multi-diff editor view for search results that shows each file as an individual diff ed...,open,Issue,264766,2026-02-04T11:35:13.587824,0,6
https://github.com/microsoft/vscode/pull/264658,,2025-09-02T18:07:44Z,Copilot,557,2026-01-20T10:13:44Z,,0,Create comprehensive tests for TerminalLinkDetectorAdapter,3631,"This PR creates comprehensive unit tests for the `TerminalLinkDetectorAdapter` class, which serves a...",open,Issue,264658,2026-02-04T11:35:13.587829,0,6
https://github.com/microsoft/vscode/pull/264633,,2025-09-02T17:32:19Z,Copilot,558,2025-09-02T17:37:38Z,,0,"Add ""This is from a worktree"" line to LICENSE.txt",1006,"This PR adds a simple line ""This is from a worktree"" at the end of the LICENSE.txt file as requested...",open,Issue,264633,2026-02-04T11:35:13.587834,0,6
https://github.com/microsoft/vscode/pull/264626,,2025-09-02T17:14:02Z,Copilot,559,2025-09-02T17:19:39Z,,0,Add HELLO.md file with comprehensive tips for software engineering interns,2726,This PR introduces a new `HELLO.md` file that serves as a comprehensive onboarding guide specificall...,open,Issue,264626,2026-02-04T11:35:13.587839,0,6
https://github.com/microsoft/vscode/pull/264377,,2025-09-01T17:45:47Z,codekalinga,560,2026-01-20T10:13:44Z,,0,Adjust dropdown positioning in settings editor to prevent distance from controls,671,"Fixes #264357

## Problem
Dropdown menus in the settings editor were opening too far away from th...",open,Issue,264377,2026-02-04T11:35:13.587844,0,6
https://github.com/microsoft/vscode/pull/264219,,2025-08-31T13:11:13Z,yugook,561,2026-01-20T10:13:44Z,,0,win32(installer): Normalize PATH handling and fix uninstall filtering [needs testing],2269,"<!-- Thank you for submitting a Pull Request. Please:
* Read our Pull Request guidelines:
  https:...",open,Issue,264219,2026-02-04T11:35:13.587849,0,6
https://github.com/microsoft/vscode/pull/264002,,2025-08-29T12:50:25Z,hediet,562,2026-01-20T10:13:44Z,,0,WIP: monaco-editor-core version 2 exploration,134,"Goals of monaco-editor-core v2:
* Dramatically simplify building the monaco-editor package
* Full de...",open,Issue,264002,2026-02-04T11:35:13.587854,0,6
https://github.com/microsoft/vscode/pull/263936,,2025-08-29T00:45:20Z,TylerLeonhardt,563,2026-01-20T10:13:44Z,,0,Always copy something,396,"There may be a msal-node-runtime in every package.

<!-- Thank you for submitting a Pull Request. Pl...",open,Issue,263936,2026-02-04T11:35:13.587859,0,6
https://github.com/microsoft/vscode/pull/263646,,2025-08-27T20:31:33Z,Copilot,564,2026-01-20T10:13:44Z,,0,[WIP] Fix context menu appearing on History parent node in chat sessions,1382,"- [x] Analyze the problem: Context menu appears on History parent node in chat sessions view
- [x] I...",open,Issue,263646,2026-02-04T11:35:13.587864,0,6
https://github.com/microsoft/vscode/pull/263644,,2025-08-27T20:27:46Z,Copilot,565,2026-01-20T10:13:44Z,,0,[WIP] Remove index from local chat session IDs,1643,"Analyzing the VS Code chat sessions local provider sessionId generation issue and planning the fix.
...",open,Issue,263644,2026-02-04T11:35:13.587869,0,6
https://github.com/microsoft/vscode/pull/263556,,2025-08-27T09:01:29Z,Sarem12,566,2026-01-20T10:13:44Z,triage-needed,1,Update activitybarpart.css,351,"<!-- Thank you for submitting a Pull Request. Please:
* Read our Pull Request guidelines:
  https:...",open,Issue,263556,2026-02-04T11:35:13.587874,0,6
https://github.com/microsoft/vscode/pull/263495,,2025-08-26T23:17:19Z,osortega,567,2026-01-20T10:13:44Z,,0,Render chat sessions in two lines,344,"<!-- Thank you for submitting a Pull Request. Please:
* Read our Pull Request guidelines:
  https://...",open,Issue,263495,2026-02-04T11:35:13.587879,0,6
https://github.com/microsoft/vscode/pull/263317,,2025-08-25T19:09:16Z,osortega,568,2026-01-20T10:13:44Z,,0,[WIP] Two line chat session description,344,"<!-- Thank you for submitting a Pull Request. Please:
* Read our Pull Request guidelines:
  https://...",open,Issue,263317,2026-02-04T11:35:13.587884,0,6
https://github.com/microsoft/vscode/pull/263296,,2025-08-25T16:22:12Z,Copilot,569,2026-01-20T10:13:44Z,,0,Add command status markers to terminal sticky scroll,3832,The terminal sticky scroll now displays command status markers (success/error/running indicators) ju...,open,Issue,263296,2026-02-04T11:35:13.587889,0,6
https://github.com/microsoft/vscode/pull/263210,,2025-08-25T07:21:56Z,alpalla,570,2026-01-20T10:13:44Z,changes-requested,1,Preserve case in multicursor replace command,1254,"# Problem
Fixes https://github.com/microsoft/vscode/issues/106502.

Reading through the issue it ...",open,Issue,263210,2026-02-04T11:35:13.587894,0,6
https://github.com/microsoft/vscode/pull/263179,,2025-08-24T19:38:54Z,Tororio,571,2026-01-20T10:13:44Z,triage-needed,1,Update LICENSE.txt,351,"<!-- Thank you for submitting a Pull Request. Please:
* Read our Pull Request guidelines:
  https:...",open,Issue,263179,2026-02-04T11:35:13.587899,0,6
https://github.com/microsoft/vscode/pull/263004,,2025-08-22T23:48:53Z,Clam-,572,2026-01-20T10:13:44Z,,0,references-view: removeReferenceItem hotkey implementation,493,"Resolves #234017 and #200465.

Previously ```removeReferenceItem``` did not function when utilized...",open,Issue,263004,2026-02-04T11:35:13.587904,0,6
https://github.com/microsoft/vscode/pull/262980,,2025-08-22T20:06:29Z,Csabesz07,573,2026-01-20T10:13:44Z,,0,Explorer: add `explorer.collapseResource` to collapse a specific folder (by URI) without changing focus (#261598),831,"## Summary
Adds two new commands `explorer.collapseResource` and `explorer.collapseResourceRecursiv...",open,Issue,262980,2026-02-04T11:35:13.587908,0,6
https://github.com/microsoft/vscode/pull/262910,,2025-08-22T12:51:54Z,remcohaszing,574,2026-01-30T14:51:13Z,on-hold,1,Fix out of bounds text selection with line wrapping,987,The original behaviour is confusing and somewhat hard to explain. Given a Monaco editor with text wr...,open,Issue,262910,2026-02-04T11:35:13.587914,0,6
https://github.com/microsoft/vscode/pull/262908,,2025-08-22T12:51:27Z,sandy081,575,2026-01-20T10:13:45Z,,0,Implement #262904,17,Implement #262904...,open,Issue,262908,2026-02-04T11:35:13.587918,0,6
https://github.com/microsoft/vscode/pull/262740,,2025-08-21T16:30:27Z,jackrobertscott,576,2026-01-20T10:13:44Z,,0,Per-item truncation for Inlay Hints,907,"Added a new configuration option to the editor's inlay hints feature, allowing users to set a maximu...",open,Issue,262740,2026-02-04T11:35:13.587924,0,6
https://github.com/microsoft/vscode/pull/262717,,2025-08-21T14:59:48Z,aiday-mar,577,2026-01-20T10:13:44Z,,0,Using an inline decorations computer,344,"<!-- Thank you for submitting a Pull Request. Please:
* Read our Pull Request guidelines:
  https://...",open,Issue,262717,2026-02-04T11:35:13.587929,0,6
https://github.com/microsoft/vscode/pull/262703,,2025-08-21T13:51:21Z,zandiarash,578,2026-01-20T10:13:44Z,,0,Distinguish variables and functions colours in Solarized Light/Dark t…,86,This PR is about the [Issue-262702](https://github.com/microsoft/vscode/issues/262702)...,open,Issue,262703,2026-02-04T11:35:13.587934,0,6
https://github.com/microsoft/vscode/pull/262669,,2025-08-21T09:26:23Z,Copilot,579,2026-01-20T10:13:44Z,,0,Fix inconsistent scroll speed between editor and SCM diff view,3736,"The scrolling speed in the SCM commit diff view was inconsistent with the editor's scrolling speed, ...",open,Issue,262669,2026-02-04T11:35:13.587939,0,6
https://github.com/microsoft/vscode/pull/262648,,2025-08-21T07:42:26Z,aiday-mar,580,2026-01-20T10:13:45Z,,0,Use context for line breaks computation ,344,"<!-- Thank you for submitting a Pull Request. Please:
* Read our Pull Request guidelines:
  https://...",open,Issue,262648,2026-02-04T11:35:13.587944,0,6
https://github.com/microsoft/vscode/pull/262547,,2025-08-20T18:42:02Z,Copilot,581,2026-01-20T10:13:44Z,,0,Fix task process command absolute path handling,3295,"When configuring tasks with `""type"": ""process""` and absolute paths in the command field, VS Code was...",open,Issue,262547,2026-02-04T11:35:13.587949,0,6
https://github.com/microsoft/vscode/pull/262399,,2025-08-19T21:52:09Z,essjay05,582,2026-01-20T10:13:44Z,,0,a11y fix: updates activity bar inactive foreground icon opacity to improve visibility ,1418,Changes ACTIVITY_BAR_FOREGROUND opacity to 0.5 to improve/increase the activity bar inactive icon co...,open,Issue,262399,2026-02-04T11:35:13.587955,0,6
https://github.com/microsoft/vscode/pull/262184,,2025-08-18T17:55:00Z,kieferrm,583,2026-01-20T10:13:44Z,,0,Multi-step workflow exploration,117,"Explanation in ModeStepTool.md

Here's a recording using the sample workflow https://share.cleansh...",open,Issue,262184,2026-02-04T11:35:13.587961,0,6
https://github.com/microsoft/vscode/pull/261668,,2025-08-14T17:13:07Z,fiskrt,584,2026-01-20T10:13:44Z,,0,Git open file fix #261658,476,"<!-- Thank you for submitting a Pull Request. Please:
* Read our Pull Request guidelines:
  https:...",open,Issue,261668,2026-02-04T11:35:13.587966,0,6
https://github.com/microsoft/vscode/pull/261381,,2025-08-13T02:04:42Z,LeftPhalange,585,2026-01-30T08:44:48Z,approved,1,Add mouse drag scrolling to scrollable element,769,"Adds functionality based on issue #239704.

This PR adds `AbstractScrollableElement` functionality...",open,Issue,261381,2026-02-04T11:35:13.587971,0,6
https://github.com/microsoft/vscode/pull/261231,,2025-08-12T13:26:33Z,scrollDynasty,586,2026-01-20T10:13:45Z,,0,Add quick file-type filter in global search,471,"- Add dropdown with common file types (*.ts, *.js, *.md)
- Add inline shortcuts support (:ts, :md)...",open,Issue,261231,2026-02-04T11:35:13.587976,0,6
https://github.com/microsoft/vscode/pull/261134,,2025-08-12T00:01:33Z,Copilot,587,2026-01-20T10:13:44Z,,0,Initialize Copilot Coding Agent context key to enable prompt file overlay,4051,"## Problem

The remote coding agent prompt file overlay was never visible to users, even when remote...",open,Issue,261134,2026-02-04T11:35:13.587981,0,6
https://github.com/microsoft/vscode/pull/260987,,2025-08-11T09:53:47Z,Tyriar,588,2026-01-20T10:13:44Z,,0,Work in progress shell mode,370,"Part of #260641

<!-- Thank you for submitting a Pull Request. Please:
* Read our Pull Request gu...",open,Issue,260987,2026-02-04T11:35:13.587987,0,6
https://github.com/microsoft/vscode/pull/260685,,2025-08-08T22:45:56Z,mjbvz,589,2026-01-20T10:13:44Z,,0,Explore initial use of `using` statements in our code,411,"Try some limited usage of `using` statements in our code

<!-- Thank you for submitting a Pull Req...",open,Issue,260685,2026-02-04T11:35:13.587992,0,6
https://github.com/microsoft/vscode/pull/260458,,2025-08-08T02:47:17Z,Copilot,590,2026-01-20T10:13:44Z,,0,Add AgentResourceResolver for RemoteHub virtual URI support in chat editing,4356,This PR enables VS Code coding-agent chat editing sessions to edit files that are not in the local w...,open,Issue,260458,2026-02-04T11:35:13.587997,0,6
https://github.com/microsoft/vscode/pull/260368,,2025-08-07T17:05:11Z,rinilkunhiraman,591,2026-01-20T10:13:45Z,,0,feat: add engines property to root package.json,1279,"## Description

This PR adds the `engines` property to the root `package.json` to specify the requ...",open,Issue,260368,2026-02-04T11:35:13.588003,0,6
https://github.com/microsoft/vscode/pull/260365,,2025-08-07T16:50:26Z,hihry,592,2026-01-20T10:13:45Z,,0,fix(sourcemap): normalize paths to avoid duplicated prefixes like fil…,552,"fixes : #251233
### Problem

When building with esbuild and gulp-sourcemaps, the generated `.map`...",open,Issue,260365,2026-02-04T11:35:13.588008,0,6
https://github.com/microsoft/vscode/pull/260232,,2025-08-07T02:13:34Z,Zahariel1942,593,2026-01-20T10:13:45Z,,0,feat(scm): Customizable SCM Graph History Item Formatting (GitLens-style Variable Support),2139,"### Overview

This PR implements customizable formatting for SCM Graph History items in VS Code #2...",open,Issue,260232,2026-02-04T11:35:13.588013,0,6
https://github.com/microsoft/vscode/pull/260163,,2025-08-06T17:59:28Z,Copilot,594,2026-01-20T10:13:45Z,,0,Fix TypeError in SCM view getAriaLabel when sourceUri is undefined,2497,This fixes a runtime error that occurs in the SCM view when generating aria labels for tree elements...,open,Issue,260163,2026-02-04T11:35:13.588019,0,6
https://github.com/microsoft/vscode/pull/260004,,2025-08-06T07:15:57Z,Copilot,595,2026-01-20T10:13:45Z,,0,Fix command palette positioning off-screen when restoring saved position,2782,"The command palette could become positioned off-screen (e.g., at -259px left coordinate) when restor...",open,Issue,260004,2026-02-04T11:35:13.588024,0,6
https://github.com/microsoft/vscode/pull/259789,,2025-08-05T11:17:22Z,Copilot,596,2026-01-20T10:13:45Z,,0,Fix false positive dialog in git diagnostics commit hook,3465,"## Problem

The git extension's diagnostics commit hook was showing false positive dialogs when user...",open,Issue,259789,2026-02-04T11:35:13.588029,0,6
https://github.com/microsoft/vscode/pull/259762,,2025-08-05T09:12:49Z,MarthinusBosman,597,2026-01-20T10:13:45Z,,0,Fix notebook code actions on save not triggering for LSP servers,1195,Fixes #216653 and astral-sh/ruff-vscode#51 where code actions (like source.organizeImports and sourc...,open,Issue,259762,2026-02-04T11:35:13.588034,0,6
https://github.com/microsoft/vscode/pull/259729,,2025-08-05T04:19:44Z,rebornix,598,2026-01-20T10:13:45Z,,0,Add instructions for new APIs,150,"Provide detailed guidelines for adding new proposed APIs to VS Code, covering the necessary layers, ...",open,Issue,259729,2026-02-04T11:35:13.588039,0,6
https://github.com/microsoft/vscode/pull/258856,,2025-07-30T17:45:36Z,Copilot,599,2026-01-20T10:13:45Z,,0,Fix IntelliCode starred suggestions inserting star prefix in terminal REPL,2976,When IntelliCode provides starred completion suggestions in the terminal REPL (when typing `python` ...,open,Issue,258856,2026-02-04T11:35:13.588045,0,6
https://github.com/microsoft/vscode/pull/258852,,2025-07-30T17:40:13Z,Copilot,600,2026-01-20T10:13:45Z,,0,Fix terminal suggest up arrow navigation on first press,2577,"When terminal suggestions are first displayed, pressing the up arrow key was hiding the suggest widg...",open,Issue,258852,2026-02-04T11:35:13.588050,0,6
https://github.com/microsoft/vscode/pull/258838,,2025-07-30T16:45:37Z,Copilot,601,2026-01-20T10:13:45Z,,0,Fix flash in terminal suggest by making SimpleSuggestWidget handle item resolution with proper type safety,2676,This PR fixes a visual flash that occurs when navigating through suggestion completions in the termi...,open,Issue,258838,2026-02-04T11:35:16.361542,0,7
https://github.com/microsoft/vscode/pull/258583,,2025-07-29T18:04:44Z,Copilot,602,2025-07-29T18:33:41Z,,0,Enhance AI assistant user engagement for exploratory interactions in VS Code,4583,"## Problem

Users engaging with the AI assistant in VS Code often find themselves in an exploratory ...",open,Issue,258583,2026-02-04T11:35:16.361560,0,7
https://github.com/microsoft/vscode/pull/258454,,2025-07-29T11:19:53Z,remcohaszing,603,2026-01-20T10:13:45Z,on-hold,1,Only change the line height of the view line,492,"Previously, if a decoration specified a custom line height, this affected all viewlines that are cov...",open,Issue,258454,2026-02-04T11:35:16.361568,0,7
https://github.com/microsoft/vscode/pull/258402,,2025-07-29T06:29:57Z,Copilot,604,2026-01-20T10:13:45Z,,0,Fix leaked disposables when closing notebook inline chat,3422,"Fixes #257872

## Problem

When using inline chat v2 in a notebook and clicking undo, disposables le...",open,Issue,258402,2026-02-04T11:35:16.361574,0,7
https://github.com/microsoft/vscode/pull/258129,,2025-07-28T05:37:50Z,sshockwave,605,2026-01-20T10:13:45Z,,0,Fix action view items being too long,1612,"<!-- Thank you for submitting a Pull Request. Please:
* Read our Pull Request guidelines:
  https:...",open,Issue,258129,2026-02-04T11:35:16.361580,0,7
https://github.com/microsoft/vscode/pull/257471,,2025-07-23T15:23:14Z,bent0b0x,606,2026-01-28T16:51:33Z,,0,Auto-select workspace TypeScript SDK in trusted workspaces,1087,"### Issue
- #125978

### Description
This PR proposes updating the logic in the the TS extension...",open,Issue,257471,2026-02-04T11:35:16.361585,0,7
https://github.com/microsoft/vscode/pull/257283,,2025-07-22T14:58:28Z,Copilot,607,2026-01-20T10:13:45Z,,0,Fix MCP OAuth client_secret_basic authentication support,3538,"## Problem

VS Code's MCP OAuth implementation was hardcoding `token_endpoint_auth_method: 'none'` d...",open,Issue,257283,2026-02-04T11:35:16.361590,0,7
https://github.com/microsoft/vscode/pull/257170,,2025-07-21T23:14:59Z,justschen,608,2026-01-20T10:13:45Z,,0,[wip] cot api and rendering,406,"<!-- Thank you for submitting a Pull Request. Please:
* Read our Pull Request guidelines:
  https:...",open,Issue,257170,2026-02-04T11:35:16.361595,0,7
https://github.com/microsoft/vscode/pull/256717,,2025-07-18T15:11:10Z,chrmarti,609,2026-01-20T10:13:45Z,,0,Exploration: Use `container` for executing terminal commands on macOS,63,https://github.com/microsoft/vscode-internalbacklog/issues/5666...,open,Issue,256717,2026-02-04T11:35:16.361602,0,7
https://github.com/microsoft/vscode/pull/256550,,2025-07-17T18:42:50Z,Mohammedziad599,610,2026-01-20T10:13:45Z,,0,add a way to prefix the created branches with the selected/active branch,264,"this change adds the functionality of adding variables to the git branch prefixes
this implementati...",open,Issue,256550,2026-02-04T11:35:16.361607,0,7
https://github.com/microsoft/vscode/pull/256289,,2025-07-16T16:43:18Z,Copilot,611,2026-01-20T10:13:45Z,,0,Fix authentication provider lifecycle race condition in ExtHostAuthentication,4016,Fixes a race condition in the authentication provider lifecycle where session operations could fail ...,open,Issue,256289,2026-02-04T11:35:16.361611,0,7
https://github.com/microsoft/vscode/pull/255670,,2025-07-13T18:53:36Z,erikolofsson,612,2026-01-20T10:13:45Z,,0,Navigate to correct search result when previous selection has disappeared,738,"Fixes #20467

This ensures users can continue navigating through search results even when the unde...",open,Issue,255670,2026-02-04T11:35:16.361615,0,7
https://github.com/microsoft/vscode/pull/255558,,2025-07-12T15:45:37Z,eoleedi,613,2026-01-20T10:13:45Z,,0,"fix: Code CLI script fails with ""Unable to determine app path from symlink"" with bash 5.3 ",360,"<!-- Thank you for submitting a Pull Request. Please:
* Read our Pull Request guidelines:
  https://...",open,Issue,255558,2026-02-04T11:35:16.361619,0,7
https://github.com/microsoft/vscode/pull/255514,,2025-07-12T06:06:02Z,zeevoffen,614,2026-01-20T10:13:45Z,,0,"fixed an issue where copying a file in the same folder appends "" copy"" rather ""_copy"" which can cause issues for file processing",483,"fixed an issue where copying a file in the same folder appends "" copy"" rather ""_copy"" which can caus...",open,Issue,255514,2026-02-04T11:35:16.361624,0,7
https://github.com/microsoft/vscode/pull/255417,,2025-07-11T15:36:38Z,erikolofsson,615,2026-01-20T10:13:45Z,,0,Add support for changing color space of syntax highlighting colors,712,"Fixes #161028

Adds an option to change the color space of syntax highlighting colors. This allows...",open,Issue,255417,2026-02-04T11:35:16.361629,0,7
https://github.com/microsoft/vscode/pull/255375,,2025-07-11T12:57:00Z,massa-kj,616,2026-01-20T10:13:45Z,,0,fix: prevent duplicate 'Disable' button in extension view (fix #244138),526,This PR fixes issue #244138 by ensuring that the “Disable” and “Disable (Workspace)” buttons are not...,open,Issue,255375,2026-02-04T11:35:16.361636,0,7
https://github.com/microsoft/vscode/pull/255249,,2025-07-10T22:22:58Z,Copilot,617,2026-01-20T10:13:45Z,,0,Fix webview orphan issue: prevent persistence of webviews without revivers,1377,"- [x] Initial implementation of shouldPersist fix for webview orphan issue
- [x] Added comprehensive...",open,Issue,255249,2026-02-04T11:35:16.361640,0,7
https://github.com/microsoft/vscode/pull/255248,,2025-07-10T22:22:57Z,Copilot,618,2026-01-20T10:13:45Z,,0,Fix multiline math expressions not recognized as math/latex context in markdown,1922,"Multiline math expressions in markdown files were not being recognized as math/latex context, preven...",open,Issue,255248,2026-02-04T11:35:16.361644,0,7
https://github.com/microsoft/vscode/pull/255247,,2025-07-10T22:18:54Z,Copilot,619,2026-01-20T10:13:45Z,,0,Fix preview flag not being respected for custom editor openWith command,2967,"The `preview` option was being ignored when using `vscode.commands.executeCommand('vscode.openWith',...",open,Issue,255247,2026-02-04T11:35:16.361649,0,7
https://github.com/microsoft/vscode/pull/255242,,2025-07-10T21:50:47Z,Copilot,620,2026-01-20T10:13:45Z,,0,Implement SetReplKernelAffinity API for REPL-specific kernel selection,3081,This PR implements a new API `SetReplKernelAffinity` that allows extensions to set kernel affinity s...,open,Issue,255242,2026-02-04T11:35:16.361653,0,7
https://github.com/microsoft/vscode/pull/255060,,2025-07-10T07:41:02Z,premdood,621,2026-01-20T10:13:46Z,,0,feat: add engines field to package.json,376,"Fix #252372

Hi 👋,
I'm new to contributing and this is my first pull request.

Added the engine...",open,Issue,255060,2026-02-04T11:35:16.361657,0,7
https://github.com/microsoft/vscode/pull/254840,,2025-07-09T10:09:06Z,sandy081,622,2026-01-20T10:13:45Z,,0,add github mcp to built in extension,98,"#254836


https://github.com/user-attachments/assets/62ea0a0f-1756-427e-992d-e032d3a5137e


...",open,Issue,254840,2026-02-04T11:35:16.361662,0,7
https://github.com/microsoft/vscode/pull/254813,,2025-07-09T07:18:11Z,lionel-rowe,623,2026-01-20T10:13:45Z,triage-needed,1,feat: use `v`-mode regexps for search and find,1734,"Closes https://github.com/microsoft/vscode/issues/254625

This feature switches from [`u`-mode (`u...",open,Issue,254813,2026-02-04T11:35:16.361667,0,7
https://github.com/microsoft/vscode/pull/254773,,2025-07-09T02:59:18Z,braden-w,624,2026-01-20T10:13:45Z,,0,feat(git): extend terminology improvements for better clarity,599,"Add more user-friendly explanations to Git operations that commonly confuse users:

- Merge conflict...",open,Issue,254773,2026-02-04T11:35:16.361672,0,7
https://github.com/microsoft/vscode/pull/254550,,2025-07-08T01:17:37Z,softnado,625,2026-01-20T10:13:47Z,,0,Users/softnado/mcp auth inspect,506,"<!-- Thank you for submitting a Pull Request. Please:
* Read our Pull Request guidelines:
  https:...",open,Issue,254550,2026-02-04T11:35:16.361676,0,7
